"match_date_weekday_id","match_date_day","match_date_month_id","match_date_year","home_team_name_id","away_team_name_id","home_position","home_won","home_drawn","home_lost","home_avg_goal","home_avg_conceded","home_change_created","home_clean_sheet","away_avg_conceded","away_avg_goal","away_change_created","away_clean_sheet","away_drawn","away_lost","away_position","away_won","season","home_team_goal","away_team_goal"
1,"10",5,"2010",26,7,"19","6","12","20","0.89","1.97","","7","0.92","1.61","","17","9","11","7","18","200910","0","0"
1,"3",5,"2010",30,26,"16","9","9","20","0.97","2.08","","8","1.97","0.89","","7","12","20","19","6","200910","2","2"
1,"10",5,"2010",20,14,"3","23","6","9","2.18","1.08","","14","1.21","1.03","","12","10","16","12","12","200910","4","0"
1,"10",5,"2010",16,19,"2","27","4","7","2.26","0.74","","19","1.26","0.89","","14","14","13","11","11","200910","4","0"
1,"10",5,"2010",10,13,"17","8","11","19","1.24","1.74","","8","1.18","1.92","","11","13","7","5","18","200910","1","1"
6,"1",5,"2010",13,28,"5","18","13","7","1.92","1.18","","11","1.03","1.37","","15","13","8","6","17","200910","3","1"
1,"10",5,"2010",9,23,"15","9","11","18","0.84","1.47","","8","1.47","1.26","","7","11","16","13","11","200910","2","1"
6,"21",8,"2010",10,32,"20","7","12","19","1.13","1.84","1.21","5","1.47","1.37","1.26","5","10","16","14","12","201011","1","3"
7,"22",8,"2010",30,4,"16","9","15","14","1.05","1.61","1.05","7","0.87","1.82","2.26","15","8","9","2","21","201011","0","6"
1,"23",8,"2010",14,16,"8","11","16","11","1.29","1.13","1.29","14","0.97","2.05","1.87","15","11","4","1","23","201011","2","2"
2,"24",8,"2010",13,7,"3","21","8","9","1.58","0.87","1.37","18","1.16","1.55","1.34","14","7","14","6","17","201011","3","0"
6,"28",8,"2010",35,14,"19","10","9","19","1.45","2.05","1.61","6","1.13","1.29","1.29","14","16","11","8","11","201011","2","2"
6,"28",8,"2010",4,19,"2","21","8","9","1.82","0.87","2.26","15","1.26","1.21","1.16","9","7","18","13","13","201011","2","0"
7,"29",8,"2010",16,10,"1","23","11","4","2.05","0.97","1.87","15","1.84","1.13","1.21","5","12","19","20","7","201011","3","0"
6,"28",8,"2010",5,30,"5","16","14","8","1.45","1.21","1.16","8","1.61","1.05","1.05","7","15","14","16","9","201011","0","1"
1,"16",8,"2010",7,20,"6","17","7","14","1.55","1.16","1.34","14","1.13","1.89","2.61","13","11","8","4","19","201011","1","1"
1,"30",8,"2010",28,11,"9","12","12","14","1.26","1.55","1.53","7","1.18","1.34","1.53","9","15","10","7","13","201011","1","0"
6,"14",8,"2010",28,10,"9","12","12","14","1.26","1.55","1.53","7","1.84","1.13","1.21","5","12","19","20","7","201011","3","0"
7,"22",8,"2010",22,28,"12","11","13","14","1.47","1.5","1.79","9","1.55","1.26","1.53","7","12","14","9","12","201011","6","0"
6,"28",8,"2010",9,22,"17","11","7","20","1.21","1.74","1","5","1.5","1.47","1.79","9","13","14","12","11","201011","1","1"
6,"14",8,"2010",33,11,"15","11","10","17","1.21","1.55","1.45","8","1.18","1.34","1.53","9","15","10","7","13","201011","1","0"
6,"28",8,"2010",33,20,"15","11","10","17","1.21","1.55","1.45","8","1.13","1.89","2.61","13","11","8","4","19","201011","1","2"
7,"29",8,"2010",7,18,"6","17","7","14","1.55","1.16","1.34","14","1.87","1.47","1.37","2","11","15","11","12","201011","1","0"
6,"14",8,"2010",32,14,"14","12","10","16","1.37","1.47","1.26","5","1.13","1.29","1.29","14","16","11","8","11","201011","0","0"
7,"29",8,"2010",23,13,"10","12","11","15","1.18","1.47","1.11","13","0.87","1.58","1.37","18","8","9","3","21","201011","1","0"
6,"21",8,"2010",34,33,"18","8","15","15","0.97","1.53","1.05","9","1.55","1.21","1.45","8","10","17","15","11","201011","2","1"
6,"14",8,"2010",23,34,"10","12","11","15","1.18","1.47","1.11","13","1.53","0.97","1.05","9","15","15","18","8","201011","2","2"
6,"21",8,"2010",11,9,"7","13","15","10","1.34","1.18","1.53","9","1.74","1.21","1","5","7","20","17","11","201011","1","1"
6,"21",8,"2010",20,35,"4","19","11","8","1.89","1.13","2.61","13","2.05","1.45","1.61","6","9","19","19","10","201011","6","0"
6,"21",8,"2010",19,5,"13","13","7","18","1.21","1.26","1.16","9","1.21","1.45","1.16","8","14","8","5","16","201011","1","2"
2,"17",8,"2010",16,22,"1","23","11","4","2.05","0.97","1.87","15","1.5","1.47","1.79","9","13","14","12","11","201011","3","0"
7,"29",8,"2010",32,34,"14","12","10","16","1.37","1.47","1.26","5","1.53","0.97","1.05","9","15","15","18","8","201011","2","2"
6,"14",8,"2010",30,35,"16","9","15","14","1.05","1.61","1.05","7","2.05","1.45","1.61","6","9","19","19","10","201011","0","4"
6,"14",8,"2010",9,19,"17","11","7","20","1.21","1.74","1","5","1.26","1.21","1.16","9","7","18","13","13","201011","2","1"
6,"14",8,"2010",5,13,"5","16","14","8","1.45","1.21","1.16","8","0.87","1.58","1.37","18","8","9","3","21","201011","0","0"
6,"21",8,"2010",18,23,"11","12","11","15","1.47","1.87","1.37","2","1.47","1.18","1.11","13","11","15","10","12","201011","1","0"
7,"15",8,"2010",4,18,"2","21","8","9","1.82","0.87","2.26","15","1.87","1.47","1.37","2","11","15","11","12","201011","6","0"
7,"19",9,"2010",16,7,"1","23","11","4","2.05","0.97","1.87","15","1.16","1.55","1.34","14","7","14","6","17","201011","3","2"
6,"11",9,"2010",20,32,"4","19","11","8","1.89","1.13","2.61","13","1.47","1.37","1.26","5","10","16","14","12","201011","4","1"
6,"11",9,"2010",14,9,"8","11","16","11","1.29","1.13","1.29","14","1.74","1.21","1","5","7","20","17","11","201011","2","1"
6,"11",9,"2010",22,35,"12","11","13","14","1.47","1.5","1.79","9","2.05","1.45","1.61","6","9","19","19","10","201011","0","2"
1,"20",9,"2010",4,35,"2","21","8","9","1.82","0.87","2.26","15","2.05","1.45","1.61","6","9","19","19","10","201011","4","0"
6,"11",9,"2010",18,5,"11","12","11","15","1.47","1.87","1.37","2","1.21","1.45","1.16","8","14","8","5","16","201011","1","1"
6,"25",9,"2010",20,18,"4","19","11","8","1.89","1.13","2.61","13","1.87","1.47","1.37","2","11","15","11","12","201011","2","3"
7,"19",9,"2010",23,20,"10","12","11","15","1.18","1.47","1.11","13","1.13","1.89","2.61","13","11","8","4","19","201011","1","1"
6,"25",9,"2010",34,30,"18","8","15","15","0.97","1.53","1.05","9","1.61","1.05","1.05","7","15","14","16","9","201011","0","0"
6,"11",9,"2010",10,4,"20","7","12","19","1.13","1.84","1.21","5","0.87","1.82","2.26","15","8","9","2","21","201011","1","3"
6,"11",9,"2010",30,23,"16","9","15","14","1.05","1.61","1.05","7","1.47","1.18","1.11","13","11","15","10","12","201011","1","1"
6,"11",9,"2010",11,16,"7","13","15","10","1.34","1.18","1.53","9","0.97","2.05","1.87","15","11","4","1","23","201011","3","3"
1,"13",9,"2010",34,7,"18","8","15","15","0.97","1.53","1.05","9","1.16","1.55","1.34","14","7","14","6","17","201011","0","0"
2,"14",9,"2010",19,28,"13","13","7","18","1.21","1.26","1.16","9","1.55","1.26","1.53","7","12","14","9","12","201011","2","1"
6,"18",9,"2010",28,32,"9","12","12","14","1.26","1.55","1.53","7","1.47","1.37","1.26","5","10","16","14","12","201011","1","1"
6,"18",9,"2010",33,14,"15","11","10","17","1.21","1.55","1.45","8","1.13","1.29","1.29","14","16","11","8","11","201011","1","1"
6,"25",9,"2010",35,33,"19","10","9","19","1.45","2.05","1.61","6","1.55","1.21","1.45","8","10","17","15","11","201011","1","2"
6,"25",9,"2010",14,11,"8","11","16","11","1.29","1.13","1.29","14","1.18","1.34","1.53","9","15","10","7","13","201011","0","0"
6,"25",9,"2010",10,5,"20","7","12","19","1.13","1.84","1.21","5","1.21","1.45","1.16","8","14","8","5","16","201011","1","0"
6,"25",9,"2010",13,4,"3","21","8","9","1.58","0.87","1.37","18","0.87","1.82","2.26","15","8","9","2","21","201011","1","0"
6,"11",9,"2010",13,33,"3","21","8","9","1.58","0.87","1.37","18","1.55","1.21","1.45","8","10","17","15","11","201011","1","1"
6,"18",9,"2010",11,22,"7","13","15","10","1.34","1.18","1.53","9","1.5","1.47","1.79","9","13","14","12","11","201011","0","1"
7,"26",9,"2010",9,28,"17","11","7","20","1.21","1.74","1","5","1.55","1.26","1.53","7","12","14","9","12","201011","1","2"
6,"18",9,"2010",5,9,"5","16","14","8","1.45","1.21","1.16","8","1.74","1.21","1","5","7","20","17","11","201011","3","1"
7,"26",9,"2010",32,16,"14","12","10","16","1.37","1.47","1.26","5","0.97","2.05","1.87","15","11","4","1","23","201011","2","2"
6,"18",9,"2010",18,34,"11","12","11","15","1.47","1.87","1.37","2","1.53","0.97","1.05","9","15","15","18","8","201011","3","1"
1,"27",9,"2010",22,19,"12","11","13","14","1.47","1.5","1.79","9","1.26","1.21","1.16","9","7","18","13","13","201011","1","2"
6,"18",9,"2010",19,10,"13","13","7","18","1.21","1.26","1.16","9","1.84","1.13","1.21","5","12","19","20","7","201011","1","1"
7,"19",9,"2010",30,13,"16","9","15","14","1.05","1.61","1.05","7","0.87","1.58","1.37","18","8","9","3","21","201011","0","2"
6,"25",9,"2010",7,23,"6","17","7","14","1.55","1.16","1.34","14","1.47","1.18","1.11","13","11","15","10","12","201011","2","2"
6,"23",10,"2010",4,9,"2","21","8","9","1.82","0.87","2.26","15","1.74","1.21","1","5","7","20","17","11","201011","2","0"
6,"2",10,"2010",34,11,"18","8","15","15","0.97","1.53","1.05","9","1.18","1.34","1.53","9","15","10","7","13","201011","0","2"
1,"4",10,"2010",4,20,"2","21","8","9","1.82","0.87","2.26","15","1.13","1.89","2.61","13","11","8","4","19","201011","2","0"
6,"30",10,"2010",14,30,"8","11","16","11","1.29","1.13","1.29","14","1.61","1.05","1.05","7","15","14","16","9","201011","2","0"
6,"16",10,"2010",20,34,"4","19","11","8","1.89","1.13","2.61","13","1.53","0.97","1.05","9","15","15","18","8","201011","2","1"
7,"3",10,"2010",13,22,"3","21","8","9","1.58","0.87","1.37","18","1.5","1.47","1.79","9","13","14","12","11","201011","2","1"
6,"16",10,"2010",32,19,"14","12","10","16","1.37","1.47","1.26","5","1.26","1.21","1.16","9","7","18","13","13","201011","2","1"
6,"23",10,"2010",23,28,"10","12","11","15","1.18","1.47","1.11","13","1.55","1.26","1.53","7","12","14","9","12","201011","1","0"
6,"16",10,"2010",9,10,"17","11","7","20","1.21","1.74","1","5","1.84","1.13","1.21","5","12","19","20","7","201011","1","1"
6,"30",10,"2010",9,13,"17","11","7","20","1.21","1.74","1","5","0.87","1.58","1.37","18","8","9","3","21","201011","2","1"
6,"2",10,"2010",19,33,"13","13","7","18","1.21","1.26","1.16","9","1.55","1.21","1.45","8","10","17","15","11","201011","1","0"
7,"17",10,"2010",11,7,"7","13","15","10","1.34","1.18","1.53","9","1.16","1.55","1.34","14","7","14","6","17","201011","2","0"
6,"2",10,"2010",23,16,"10","12","11","15","1.18","1.47","1.11","13","0.97","2.05","1.87","15","11","4","1","23","201011","0","0"
7,"17",10,"2010",28,4,"9","12","12","14","1.26","1.55","1.53","7","0.87","1.82","2.26","15","8","9","2","21","201011","0","0"
7,"3",10,"2010",7,35,"6","17","7","14","1.55","1.16","1.34","14","2.05","1.45","1.61","6","9","19","19","10","201011","1","2"
6,"2",10,"2010",5,28,"5","16","14","8","1.45","1.21","1.16","8","1.55","1.26","1.53","7","12","14","9","12","201011","2","1"
1,"18",10,"2010",35,13,"19","10","9","19","1.45","2.05","1.61","6","0.87","1.58","1.37","18","8","9","3","21","201011","2","3"
6,"2",10,"2010",18,32,"11","12","11","15","1.47","1.87","1.37","2","1.47","1.37","1.26","5","10","16","14","12","201011","1","1"
2,"19",10,"2010",33,23,"15","11","10","17","1.21","1.55","1.45","8","1.47","1.18","1.11","13","11","15","10","12","201011","0","0"
7,"24",10,"2010",10,22,"20","7","12","19","1.13","1.84","1.21","5","1.5","1.47","1.79","9","13","14","12","11","201011","1","2"
7,"31",10,"2010",16,5,"1","23","11","4","2.05","0.97","1.87","15","1.21","1.45","1.16","8","14","8","5","16","201011","2","0"
6,"2",10,"2010",10,14,"20","7","12","19","1.13","1.84","1.21","5","1.13","1.29","1.29","14","16","11","8","11","201011","1","1"
6,"23",10,"2010",34,35,"18","8","15","15","0.97","1.53","1.05","9","2.05","1.45","1.61","6","9","19","19","10","201011","2","0"
6,"23",10,"2010",30,32,"16","9","15","14","1.05","1.61","1.05","7","1.47","1.37","1.26","5","10","16","14","12","201011","1","1"
7,"24",10,"2010",7,33,"6","17","7","14","1.55","1.16","1.34","14","1.55","1.21","1.45","8","10","17","15","11","201011","2","1"
6,"23",10,"2010",5,11,"5","16","14","8","1.45","1.21","1.16","8","1.18","1.34","1.53","9","15","10","7","13","201011","1","1"
7,"31",10,"2010",22,23,"12","11","13","14","1.47","1.5","1.79","9","1.47","1.18","1.11","13","11","15","10","12","201011","5","1"
1,"25",10,"2010",13,20,"3","21","8","9","1.58","0.87","1.37","18","1.13","1.89","2.61","13","11","8","4","19","201011","0","3"
6,"23",10,"2010",18,14,"11","12","11","15","1.47","1.87","1.37","2","1.13","1.29","1.29","14","16","11","8","11","201011","2","1"
7,"24",10,"2010",19,16,"13","13","7","18","1.21","1.26","1.16","9","0.97","2.05","1.87","15","11","4","1","23","201011","1","2"
6,"2",10,"2010",30,9,"16","9","15","14","1.05","1.61","1.05","7","1.74","1.21","1","5","7","20","17","11","201011","2","0"
6,"30",10,"2010",20,10,"4","19","11","8","1.89","1.13","2.61","13","1.84","1.13","1.21","5","12","19","20","7","201011","1","0"
6,"16",10,"2010",14,5,"8","11","16","11","1.29","1.13","1.29","14","1.21","1.45","1.16","8","14","8","5","16","201011","1","2"
6,"30",10,"2010",33,4,"15","11","10","17","1.21","1.55","1.45","8","0.87","1.82","2.26","15","8","9","2","21","201011","1","2"
6,"16",10,"2010",16,18,"1","23","11","4","2.05","0.97","1.87","15","1.87","1.47","1.37","2","11","15","11","12","201011","2","2"
6,"30",10,"2010",11,19,"7","13","15","10","1.34","1.18","1.53","9","1.26","1.21","1.16","9","7","18","13","13","201011","1","0"
6,"16",10,"2010",22,30,"12","11","13","14","1.47","1.5","1.79","9","1.61","1.05","1.05","7","15","14","16","9","201011","2","2"
7,"31",10,"2010",28,34,"9","12","12","14","1.26","1.55","1.53","7","1.53","0.97","1.05","9","15","15","18","8","201011","0","0"
6,"20",11,"2010",20,5,"4","19","11","8","1.89","1.13","2.61","13","1.21","1.45","1.16","8","14","8","5","16","201011","2","3"
1,"1",11,"2010",32,7,"14","12","10","16","1.37","1.47","1.26","5","1.16","1.55","1.34","14","7","14","6","17","201011","0","1"
2,"2",11,"2010",35,18,"19","10","9","19","1.45","2.05","1.61","6","1.87","1.47","1.37","2","11","15","11","12","201011","2","1"
6,"6",11,"2010",32,5,"14","12","10","16","1.37","1.47","1.26","5","1.21","1.45","1.16","8","14","8","5","16","201011","4","2"
7,"7",11,"2010",20,22,"4","19","11","8","1.89","1.13","2.61","13","1.5","1.47","1.79","9","13","14","12","11","201011","0","1"
1,"8",11,"2010",7,4,"6","17","7","14","1.55","1.16","1.34","14","0.87","1.82","2.26","15","8","9","2","21","201011","2","0"
15,"10",11,"2010",5,23,"5","16","14","8","1.45","1.21","1.16","8","1.47","1.18","1.11","13","11","15","10","12","201011","1","1"
7,"7",11,"2010",34,10,"18","8","15","15","0.97","1.53","1.05","9","1.84","1.13","1.21","5","12","19","20","7","201011","2","2"
15,"10",11,"2010",19,34,"13","13","7","18","1.21","1.26","1.16","9","1.53","0.97","1.05","9","15","15","18","8","201011","3","2"
7,"7",11,"2010",33,30,"15","11","10","17","1.21","1.55","1.45","8","1.61","1.05","1.05","7","15","14","16","9","201011","2","1"
4,"11",11,"2010",11,32,"7","13","15","10","1.34","1.18","1.53","9","1.47","1.37","1.26","5","10","16","14","12","201011","1","1"
7,"7",11,"2010",35,11,"19","10","9","19","1.45","2.05","1.61","6","1.18","1.34","1.53","9","15","10","7","13","201011","2","2"
4,"11",11,"2010",13,16,"3","21","8","9","1.58","0.87","1.37","18","0.97","2.05","1.87","15","11","4","1","23","201011","0","0"
7,"7",11,"2010",14,28,"8","11","16","11","1.29","1.13","1.29","14","1.55","1.26","1.53","7","12","14","9","12","201011","1","1"
4,"11",11,"2010",28,35,"9","12","12","14","1.26","1.55","1.53","7","2.05","1.45","1.61","6","9","19","19","10","201011","3","2"
7,"14",11,"2010",10,35,"20","7","12","19","1.13","1.84","1.21","5","2.05","1.45","1.61","6","9","19","19","10","201011","0","0"
7,"7",11,"2010",23,19,"10","12","11","15","1.18","1.47","1.11","13","1.26","1.21","1.16","9","7","18","13","13","201011","2","0"
7,"14",11,"2010",30,18,"16","9","15","14","1.05","1.61","1.05","7","1.87","1.47","1.37","2","11","15","11","12","201011","1","0"
7,"21",11,"2010",34,4,"18","8","15","15","0.97","1.53","1.05","9","0.87","1.82","2.26","15","8","9","2","21","201011","1","0"
7,"21",11,"2010",35,9,"19","10","9","19","1.45","2.05","1.61","6","1.74","1.21","1","5","7","20","17","11","201011","2","1"
4,"11",11,"2010",4,14,"2","21","8","9","1.82","0.87","2.26","15","1.13","1.29","1.29","14","16","11","8","11","201011","1","0"
7,"21",11,"2010",32,22,"14","12","10","16","1.37","1.47","1.26","5","1.5","1.47","1.79","9","13","14","12","11","201011","5","1"
4,"11",11,"2010",22,33,"12","11","13","14","1.47","1.5","1.79","9","1.55","1.21","1.45","8","10","17","15","11","201011","1","2"
7,"21",11,"2010",16,30,"1","23","11","4","2.05","0.97","1.87","15","1.61","1.05","1.05","7","15","14","16","9","201011","2","0"
4,"11",11,"2010",10,18,"20","7","12","19","1.13","1.84","1.21","5","1.87","1.47","1.37","2","11","15","11","12","201011","2","2"
7,"21",11,"2010",18,19,"11","12","11","15","1.47","1.87","1.37","2","1.26","1.21","1.16","9","7","18","13","13","201011","0","3"
4,"11",11,"2010",30,7,"16","9","15","14","1.05","1.61","1.05","7","1.16","1.55","1.34","14","7","14","6","17","201011","1","1"
7,"28",11,"2010",19,13,"13","13","7","18","1.21","1.26","1.16","9","0.87","1.58","1.37","18","8","9","3","21","201011","1","1"
1,"22",11,"2010",14,13,"8","11","16","11","1.29","1.13","1.29","14","0.87","1.58","1.37","18","8","9","3","21","201011","1","4"
4,"11",11,"2010",9,20,"17","11","7","20","1.21","1.74","1","5","1.13","1.89","2.61","13","11","8","4","19","201011","0","2"
7,"28",11,"2010",10,30,"20","7","12","19","1.13","1.84","1.21","5","1.61","1.05","1.05","7","15","14","16","9","201011","3","1"
7,"28",11,"2010",16,33,"1","23","11","4","2.05","0.97","1.87","15","1.55","1.21","1.45","8","10","17","15","11","201011","7","1"
6,"13",11,"2010",28,16,"9","12","12","14","1.26","1.55","1.53","7","0.97","2.05","1.87","15","11","4","1","23","201011","2","2"
7,"28",11,"2010",9,23,"17","11","7","20","1.21","1.74","1","5","1.47","1.18","1.11","13","11","15","10","12","201011","3","2"
7,"7",11,"2010",16,9,"1","23","11","4","2.05","0.97","1.87","15","1.74","1.21","1","5","7","20","17","11","201011","2","1"
