"match_date_day","match_date_month","match_date_weekday","match_date_year","home_team_name","away_team_name","home_team_goal","away_team_goal","home_team_line_1_count","home_team_line_2_count","home_team_line_3_count","home_team_line_4_count","home_team_line_5_count","home_team_line_6_count","home_team_player_1_position","home_team_player_2_position","home_team_player_3_position","home_team_player_4_position","home_team_player_5_position","home_team_player_6_position","home_team_player_7_position","home_team_player_8_position","home_team_player_9_position","home_team_player_10_position","home_team_player_11_position","player_name","player_name-2","player_name-3","player_name-4","player_name-5","player_name-6","player_name-7","player_name-8","player_name-9","player_name-10","player_name-11","player_back_number","player_back_number-2","player_back_number-3","player_back_number-4","player_back_number-5","player_back_number-6","player_back_number-7","player_back_number-8","player_back_number-9","player_back_number-10","player_back_number-11","player_nation","player_nation-2","player_nation-3","player_nation-4","player_nation-5","player_nation-6","player_nation-7","player_nation-8","player_nation-9","player_nation-10","player_nation-11","home_team_player_sub_1_position","home_team_player_sub_2_position","home_team_player_sub_3_position","home_team_player_sub_4_position","home_team_player_sub_5_position","home_team_player_sub_6_position","home_team_player_sub_7_position","player_name-12","player_name-13","player_name-14","player_name-15","player_name-16","player_name-17","player_name-18","player_back_number-12","player_back_number-13","player_back_number-14","player_back_number-15","player_back_number-16","player_back_number-17","player_back_number-18","player_nation-12","player_nation-13","player_nation-14","player_nation-15","player_nation-16","player_nation-17","player_nation-18","away_team_line_1_count","away_team_line_2_count","away_team_line_3_count","away_team_line_4_count","away_team_line_5_count","away_team_line_6_count","away_team_player_1_position","away_team_player_2_position","away_team_player_3_position","away_team_player_4_position","away_team_player_5_position","away_team_player_6_position","away_team_player_7_position","away_team_player_8_position","away_team_player_9_position","away_team_player_10_position","away_team_player_11_position","player_name-19","player_name-20","player_name-21","player_name-22","player_name-23","player_name-24","player_name-25","player_name-26","player_name-27","player_name-28","player_name-29","player_back_number-19","player_back_number-20","player_back_number-21","player_back_number-22","player_back_number-23","player_back_number-24","player_back_number-25","player_back_number-26","player_back_number-27","player_back_number-28","player_back_number-29","player_nation-19","player_nation-20","player_nation-21","player_nation-22","player_nation-23","player_nation-24","player_nation-25","player_nation-26","player_nation-27","player_nation-28","player_nation-29","away_team_player_sub_1_position","away_team_player_sub_2_position","away_team_player_sub_3_position","away_team_player_sub_4_position","away_team_player_sub_5_position","away_team_player_sub_6_position","away_team_player_sub_7_position","player_name-30","player_name-31","player_name-32","player_name-33","player_name-34","player_name-35","player_name-36","player_back_number-30","player_back_number-31","player_back_number-32","player_back_number-33","player_back_number-34","player_back_number-35","player_back_number-36","player_nation-30","player_nation-31","player_nation-32","player_nation-33","player_nation-34","player_nation-35","player_nation-36"
"29","November","Wednesday","2017","West Bromwich Albion","Newcastle United","2","2","3","5","2","0","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Ben Foster","Allan Nyom","Jonny Evans","Ahmed Hegazi","Kieran Gibbs","Jake Livermore","Matt Phillips","Gareth Barry","Sam Field","Hal Robson-Kanu","Salomón Rondón","1","2","6","26","3","8","10","18","28","4","9","England","Cameroon","Northern Ireland","Egypt","England","England","Scotland","England","England","Wales","Venezuela","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Boaz Myhill","Gareth McAuley","Claudio Yacob","James McClean","Oliver Burke","Grzegorz Krychowiak","Jay Rodriguez","13","23","5","14","17","20","19","Wales","Northern Ireland","Argentina","Ireland","Scotland","Poland","England","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Karl Darlow","Ciaran Clark","Chancel Mbemba","Florian Lejeune","DeAndre Yedlin","Jacob Murphy","Matt Ritchie","Isaac Hayden","Ayoze Pérez","Mikel Merino","Joselu","26","2","18","20","22","7","11","14","17","23","21","England","Ireland","The Democratic Republic Of Congo","France","United States","England","Scotland","England","Spain","Spain","Spain","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Robert Elliot","Javier Manquillo","Jonjo Shelvey","Mohamed Diamé","Rolando Aarons","Dwight Gayle","Aleksandar Mitrovic","1","19","8","10","16","9","45","Ireland","Spain","England","Senegal","England","England","Serbia"
"29","October","Monday","2018","Manchester United","Everton","2","1","4","3","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","David De Gea","Victor Lindelöf","Chris Smalling","Ashley Young","Luke Shaw","Paul Pogba","Fred","Nemanja Matic","Juan Mata","Marcus Rashford","Anthony Martial","1","2","12","18","23","6","17","31","8","10","11","Spain","Sweden","England","England","England","France","Brazil","Serbia","Spain","England","France","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Sergio Romero","Marcos Rojo","Matteo Darmian","Jesse Lingard","Ander Herrera","Alexis Sánchez","Romelu Lukaku","22","16","36","14","21","7","9","Argentina","Argentina","Italy","England","Spain","Chile","Belgium","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Jordan Pickford","Michael Keane","Kurt Zouma","Lucas Digne","Seamus Coleman","André Gomes","Gylfi Sigurdsson","Theo Walcott","Idrissa Gueye","Bernard","Richarlison","1","4","5","12","23","8","10","11","17","20","30","England","England","France","France","Ireland","Portugal","Iceland","England","Senegal","Brazil","Brazil","Goalkeeper","Defender","Defender","Midfielder","Forward","Forward","Forward","Maarten Stekelenburg","Leighton Baines","Yerry Mina","Tom Davies","Cenk Tosun","Dominic Calvert-Lewin","Ademola Lookman","22","3","13","26","14","29","31","Netherlands","England","Colombia","England","Turkey","England","England"
"29","October","Saturday","2016","Manchester United","Burnley","0","0","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","David De Gea","Marcos Rojo","Daley Blind","Luke Shaw","Matteo Darmian","Paul Pogba","Juan Mata","Marcus Rashford","Jesse Lingard","Ander Herrera","Zlatan Ibrahimovic","1","5","17","23","36","6","8","19","14","21","9","Spain","Argentina","Netherlands","England","Italy","France","Spain","England","England","Spain","Sweden","Goalkeeper","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Sergio Romero","Michael Carrick","Ashley Young","Marouane Fellaini","Morgan Schneiderlin","Memphis Depay","Wayne Rooney","20","16","18","27","28","7","10","Argentina","England","England","Belgium","France","Netherlands","England","4","4","2","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Tom Heaton","Matthew Lowton","Michael Keane","Ben Mee","Stephen Ward","Johann Gudmundsson","Dean Marney","Jeff Hendrick","Scott Arfield","Andre Gray","Sam Vokes","1","2","5","6","23","25","8","13","37","7","9","England","England","England","England","Ireland","Iceland","England","Ireland","Canada","England","Wales","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Paul Robinson","Jon Flanagan","James Tarkowski","Michael Kightly","George Boyd","Ashley Barnes","Patrick Bamford","17","4","26","11","21","10","15","England","England","England","England","Scotland","Austria","England"
"29","October","Saturday","2016","Middlesbrough","AFC Bournemouth","2","0","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Víctor Valdés","George Friend","Ben Gibson","Antonio Barragán","Calum Chambers","Gastón Ramírez","Adam Clayton","Stewart Downing","Adam Forshaw","Adama Traoré","Álvaro Negredo","26","3","6","17","25","21","8","19","34","37","10","Spain","England","England","Spain","England","Uruguay","England","England","England","Spain","Spain","Goalkeeper","Defender","Defender","Midfielder","Forward","Forward","Forward","Brad Guzan","Bernardo Espinosa","Fabio","Grant Leadbitter","Jordan Rhodes","Viktor Fischer","David Nugent","12","5","2","7","9","11","35","United States","Colombia","Brazil","England","Scotland","Denmark","England","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Artur Boruc","Simon Francis","Steve Cook","Charlie Daniels","Adam Smith","Andrew Surman","Harry Arter","Jordon Ibe","Joshua King","Jack Wilshere","Callum Wilson","1","2","3","11","15","6","8","33","17","32","13","Poland","England","England","England","England","England","Ireland","England","Norway","England","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Adam Federici","Nathan Aké","Tyrone Mings","Dan Gosling","Ryan Fraser","Benik Afobe","Max-Alain Gradel","23","5","26","4","24","9","10","Australia","Netherlands","England","England","Scotland","The Democratic Republic Of Congo","Cote D'Ivoire"
"29","October","Saturday","2016","Sunderland","Arsenal","1","4","4","5","1","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Jordan Pickford","Billy Jones","Patrick van Aanholt","John O'Shea","Lamine Koné","Jack Rodwell","Wahbi Khazri","Duncan Watmore","Didier Ndong","Steven Pienaar","Jermain Defoe","13","2","3","16","23","8","10","14","17","20","18","England","England","Netherlands","Ireland","Cote D'Ivoire","England","Tunisia","England","Gabon","South Africa","England","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Forward","Mika","Papy Djilobodji","Donald Love","Javier Manquillo","Adnan Januzaj","Lynden Gooch","Victor Anichebe","12","5","22","21","44","46","28","Portugal","Senegal","Scotland","Spain","Belgium","United States","Nigeria","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Petr Cech","Héctor Bellerín","Kieran Gibbs","Laurent Koscielny","Shkodran Mustafi","Mohamed Elneny","Mesut Özil","Alex Oxlade-Chamberlain","Alex Iwobi","Francis Coquelin","Alexis Sánchez","33","24","3","6","20","35","11","15","17","34","7","Czech Republic","Spain","England","France","Germany","Egypt","Germany","England","Nigeria","France","Chile","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Forward","David Ospina","Gabriel","Rob Holding","Carl Jenkinson","Aaron Ramsey","Ainsley Maitland-Niles","Olivier Giroud","13","5","16","25","8","55","12","Colombia","Brazil","England","England","Wales","England","France"
"29","October","Saturday","2016","Tottenham Hotspur","Leicester City","1","1","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Hugo Lloris","Kyle Walker","Danny Rose","Jan Vertonghen","Eric Dier","Son Heung-Min","Victor Wanyama","Mousa Dembélé","Dele Alli","Christian Eriksen","Vincent Janssen","1","2","3","5","15","7","12","19","20","23","9","France","England","England","Belgium","England","South Korea","Kenya","Belgium","England","Denmark","Netherlands","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Michel Vorm","Kieran Trippier","Ben Davies","Cameron Carter-Vickers","Georges-Kévin Nkoudou","Josh Onomah","Harry Winks","13","16","33","38","14","25","29","Netherlands","England","Wales","United States","France","England","England","4","4","2","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Kasper Schmeichel","Danny Simpson","Wes Morgan","Robert Huth","Christian Fuchs","Daniel Drinkwater","Andy King","Ahmed Musa","Riyad Mahrez","Jamie Vardy","Shinji Okazaki","1","17","5","6","28","4","10","7","26","9","20","Denmark","England","Jamaica","Germany","Austria","England","Wales","Nigeria","Algeria","England","Japan","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Ron-Robert Zieler","Luis Hernández","Demarai Gray","Marc Albrighton","Jeffrey Schlupp","Daniel Amartey","Leonardo Ulloa","21","2","22","11","15","13","23","Germany","Spain","England","England","Ghana","Ghana","Argentina"
"29","October","Saturday","2016","Watford","Hull City","1","0","3","5","2","0","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Heurelho Gomes","Miguel Britos","Younes Kaboul","Sebastian Prödl","Nordin Amrabat","Valon Behrami","José Holebas","Etienne Capoue","Roberto Pereyra","Troy Deeney","Odion Ighalo","1","3","4","5","7","11","25","29","37","9","24","Brazil","Uruguay","France","Austria","Morocco","Switzerland","Greece","France","Argentina","England","Nigeria","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Forward","Costel Pantilimon","Daryl Janmaat","Juan Camilo Zuñiga","Christian Kabasele","Adlène Guédioura","Ben Watson","Jerome Sinclair","30","22","18","27","17","23","19","Romania","Netherlands","Colombia","Belgium","Algeria","England","England","3","5","2","0","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","David Marshall","Harry Maguire","Curtis Davies","Michael Dawson","Ryan Mason","Sam Clucas","Jake Livermore","Markus Henriksen","Ahmed El Mohamady","Abel Hernández","Will Keane","23","5","6","21","25","11","14","22","27","9","19","Scotland","England","England","England","England","England","England","Norway","Egypt","Uruguay","England","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Eldin Jakupovic","Josh Tymon","Tom Huddlestone","David Meyler","Shaun Maloney","James Weir","Jarrod Bowen","16","28","8","7","15","17","29","Switzerland","England","England","Ireland","Scotland","England","England"
"29","October","Saturday","2016","West Bromwich Albion","Manchester City","0","4","4","1","4","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Ben Foster","Allan Nyom","Jonas Olsson","Gareth McAuley","Craig Dawson","Jonny Evans","Nacer Chadli","Chris Brunt","James McClean","Darren Fletcher","Salomón Rondón","1","2","3","23","25","6","22","11","14","24","9","England","Cameroon","Sweden","Northern Ireland","England","Northern Ireland","Belgium","Northern Ireland","Ireland","Scotland","Venezuela","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Boaz Myhill","Brendan Galloway","James Morrison","Craig Gardner","Matt Phillips","Jonathan Leko","Hal Robson-Kanu","13","20","7","8","10","45","4","Wales","England","Scotland","England","Scotland","England","Wales","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Claudio Bravo","John Stones","Fernando","Aleksandar Kolarov","Nicolás Otamendi","Raheem Sterling","Ilkay Gündogan","Nolito","David Silva","Fernandinho","Sergio Agüero","1","24","6","11","30","7","8","9","21","25","10","Chile","England","Brazil","Serbia","Argentina","England","Germany","Spain","Spain","Brazil","Argentina","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Willy Caballero","Vincent Kompany","Gaël Clichy","Jesús Navas","Kevin De Bruyne","Aleix García","Kelechi Iheanacho","13","4","22","15","17","75","72","Argentina","Belgium","France","Spain","Belgium","Spain","Nigeria"
"29","October","Sunday","2017","AFC Bournemouth","Chelsea","0","1","3","4","1","2","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Asmir Begovic","Simon Francis","Steve Cook","Nathan Aké","Andrew Surman","Charlie Daniels","Adam Smith","Lewis Cook","Benik Afobe","Jermain Defoe","Junior Stanislas","27","2","3","5","6","11","15","16","9","18","19","Bosnia And Herzegovina","England","England","Netherlands","England","England","England","England","The Democratic Republic Of Congo","England","England","Goalkeeper","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Artur Boruc","Dan Gosling","Marc Pugh","Harry Arter","Jordon Ibe","Lys Mousset","Callum Wilson","1","4","7","8","33","31","13","Poland","England","England","Ireland","England","France","England","3","4","2","1","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Thibaut Courtois","Antonio Rüdiger","César Azpilicueta","David Luiz","Marcos Alonso","Cesc Fàbregas","Tiemoué Bakayoko","Davide Zappacosta","Eden Hazard","Pedro","Álvaro Morata","13","2","28","30","3","4","14","21","10","11","9","Belgium","Germany","Spain","Brazil","Spain","Spain","France","Italy","Belgium","Spain","Spain","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Willy Caballero","Gary Cahill","Andreas Christensen","Daniel Drinkwater","Willian","Ethan Ampadu","Michy Batshuayi","1","24","27","6","22","44","23","Argentina","England","Denmark","England","Brazil","Wales","Belgium"
"29","October","Sunday","2017","Brighton and Hove Albion","Southampton","1","1","4","4","1","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Mat Ryan","Bruno","Gaëtan Bong","Shane Duffy","Lewis Dunk","Dale Stephens","Anthony Knockaert","José Izquierdo","Davy Pröpper","Pascal Groß","Glenn Murray","1","2","3","22","5","6","11","19","24","13","17","Australia","Spain","Cameroon","Ireland","England","England","France","Colombia","Netherlands","Germany","England","Goalkeeper","Defender","Defender","Defender","Midfielder","Forward","Forward","Tim Krul","Connor Goldson","Ezequiel Schelotto","Markus Suttner","Solly March","Tomer Hemed","Isaiah Brown","26","18","21","29","20","10","37","Netherlands","England","Italy","Austria","England","Israel","England","4","1","4","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Fraser Forster","Cédric Soares","Wesley Hoedt","Virgil van Dijk","Ryan Bertrand","Steven Davis","Dusan Tadic","Oriol Romeu","James Ward-Prowse","Sofiane Boufal","Manolo Gabbiadini","44","2","6","17","21","8","11","14","16","19","20","England","Portugal","Netherlands","Netherlands","England","Northern Ireland","Serbia","Spain","England","Morocco","Italy","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Forward","Alex McCarthy","Maya Yoshida","Jack Stephens","Sam McQueen","Nathan Redmond","Pierre-Emile Højbjerg","Shane Long","13","3","5","38","22","23","7","England","Japan","England","England","England","Denmark","Ireland"
"29","September","Saturday","2018","Arsenal","Watford","2","0","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Petr Cech","Héctor Bellerín","Rob Holding","Nacho Monreal","Shkodran Mustafi","Aaron Ramsey","Mesut Özil","Lucas Torreira","Pierre-Emerick Aubameyang","Granit Xhaka","Alexandre Lacazette","1","2","16","18","20","8","10","11","14","34","9","Czech Republic","Spain","England","Spain","Germany","Wales","Germany","Uruguay","Gabon","Switzerland","France","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Bernd Leno","Stephan Lichtsteiner","Sead Kolasinac","Henrikh Mkhitaryan","Alex Iwobi","Matteo Guendouzi","Danny Welbeck","19","12","31","7","17","29","23","Germany","Switzerland","Bosnia And Herzegovina","Armenia","Nigeria","France","England","4","2","2","2","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Ben Foster","Craig Cathcart","Marc Navarro","José Holebas","Christian Kabasele","Abdoulaye Doucouré","Will Hughes","Etienne Capoue","Roberto Pereyra","Troy Deeney","Andre Gray","26","15","23","25","27","16","19","29","37","9","18","England","Northern Ireland","Spain","Greece","Belgium","France","England","France","Argentina","England","England","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Forward","Heurelho Gomes","Adrian Mariappa","Adam Masina","Kiko Femenía","Ken Sema","Nathaniel Chalobah","Isaac Success","1","6","11","21","12","14","10","Brazil","Jamaica","Italy","Spain","Sweden","England","Nigeria"
"29","September","Saturday","2018","Everton","Fulham","3","0","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Jordan Pickford","Michael Keane","Kurt Zouma","Lucas Digne","Jonjoe Kenny","Gylfi Sigurdsson","Theo Walcott","Idrissa Gueye","Tom Davies","Richarlison","Dominic Calvert-Lewin","1","4","5","12","43","10","11","17","26","30","29","England","England","France","France","England","Iceland","England","Senegal","England","Brazil","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Maarten Stekelenburg","Mason Holgate","Leighton Baines","Morgan Schneiderlin","Bernard","Cenk Tosun","Ademola Lookman","22","2","3","18","20","14","31","Netherlands","England","England","France","Brazil","Turkey","England","4","4","1","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Marcus Bettinelli","Denis Odoi","Tim Ream","Timothy Fosu-Mensah","Joe Bryan","Ryan Sessegnon","Luciano Vietto","Jean Michael Seri","André-Frank Zambo Anguissa","Aleksandar Mitrovic","André Schürrle","1","4","13","21","23","3","19","24","29","9","14","England","Belgium","United States","Netherlands","England","England","Argentina","Cote D'Ivoire","Cameroon","Serbia","Germany","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Sergio Rico","Maxime Le Marchand","Cyrus Christie","Kevin McDonald","Stefan Johansen","Tom Cairney","Floyd Ayité","25","20","22","6","8","10","11","Spain","France","Ireland","Scotland","Norway","Scotland","Togo"
"29","September","Saturday","2018","Huddersfield Town","Tottenham Hotspur","0","2","3","5","1","1","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Jonas Lössl","Terence Kongolo","Zanka","Christopher Schindler","Philip Billing","Jonathan Hogg","Aaron Mooy","Chris Löwe","Erik Durm","Laurent Depoitre","Alex Pritchard","1","5","25","26","8","6","10","15","37","20","21","Denmark","Netherlands","Denmark","Germany","Denmark","England","Australia","Germany","Germany","Belgium","England","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Forward","Ben Hamer","Tommy Smith","Jon Gorenc Stankovic","Florent Hadergjonaj","Rajiv van La Parra","Isaac Mbenza","Steve Mounie","12","2","27","33","17","18","24","England","England","Slovenia","Switzerland","Netherlands","Belgium","Benin","3","4","2","1","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Paulo Gazzaniga","Toby Alderweireld","Jan Vertonghen","Davinson Sánchez","Kieran Trippier","Danny Rose","Eric Dier","Mousa Dembélé","Son Heung-Min","Harry Kane","Lucas Moura","22","4","5","6","2","3","15","19","7","10","27","Argentina","Belgium","Belgium","Colombia","England","England","England","Belgium","South Korea","England","Brazil","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Alfie Whiteman","Ben Davies","Harry Winks","Erik Lamela","Victor Wanyama","Moussa Sissoko","Fernando Llorente","41","33","8","11","12","17","18","England","Wales","England","Argentina","Kenya","France","Spain"
"29","September","Saturday","2018","Manchester City","Brighton and Hove Albion","2","0","4","3","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Ederson","Kyle Walker","Aymeric Laporte","Nicolás Otamendi","Oleksandr Zinchenko","Bernardo Silva","David Silva","Fernandinho","Raheem Sterling","Sergio Agüero","Leroy Sané","31","2","14","30","35","20","21","25","7","10","19","Brazil","England","France","Argentina","Ukraine","Portugal","Spain","Brazil","England","Argentina","Germany","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Forward","Arijanet Muric","Danilo","Vincent Kompany","John Stones","Riyad Mahrez","Phil Foden","Gabriel Jesus","49","3","4","5","26","47","33","Kosovo","Brazil","Belgium","England","Algeria","England","Brazil","4","1","4","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Mat Ryan","Gaëtan Bong","Shane Duffy","Lewis Dunk","Martín Montoya","Beram Kayal","Yves Bissouma","Anthony Knockaert","Solly March","Davy Pröpper","Jürgen Locadia","1","3","4","5","22","7","8","11","20","24","9","Australia","Cameroon","Ireland","England","Spain","Israel","Mali","France","England","Netherlands","Netherlands","Goalkeeper","Defender","Defender","Defender","Forward","Forward","Forward","David Button","Bruno","Leon Balogun","Bernardo","Alireza Jahanbakhsh","Glenn Murray","José Izquierdo","27","2","14","30","16","17","19","England","Spain","Nigeria","Brazil","Iran","England","Colombia"
"29","September","Saturday","2018","Newcastle United","Leicester City","0","2","4","4","1","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Martin Dubravka","Ciaran Clark","Jamaal Lascelles","Kenedy","DeAndre Yedlin","Jonjo Shelvey","Mohamed Diamé","Matt Ritchie","Christian Atsu","Ayoze Pérez","Joselu","12","2","6","15","22","8","10","11","30","17","21","Slovakia","Ireland","England","Brazil","United States","England","Senegal","Scotland","Ghana","Spain","Spain","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Karl Darlow","Fabian Schär","Javier Manquillo","Jacob Murphy","Isaac Hayden","Sean Longstaff","Yoshinori Muto","26","5","19","7","14","36","13","England","Switzerland","Spain","England","England","England","Japan","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Kasper Schmeichel","Ben Chilwell","Wes Morgan","Harry Maguire","Daniel Amartey","Kelechi Iheanacho","James Maddison","Ricardo Pereira","Nampalys Mendy","Wilfred Ndidi","Jamie Vardy","1","3","5","15","18","8","10","14","24","25","9","Denmark","England","Jamaica","England","Ghana","Nigeria","England","Portugal","France","Nigeria","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Danny Ward","Jonny Evans","Christian Fuchs","Marc Albrighton","Vicente Iborra","Rachid Ghezzal","Shinji Okazaki","12","6","28","11","21","31","20","Wales","Northern Ireland","Austria","England","Spain","Algeria","Japan"
"29","September","Saturday","2018","West Ham United","Manchester United","3","1","4","1","4","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Lukasz Fabianski","Fabián Balbuena","Pablo Zabaleta","Issa Diop","Arthur Masuaku","Felipe Anderson","Pedro Obiang","Mark Noble","Andriy Yarmolenko","Declan Rice","Marko Arnautovic","1","4","5","23","26","8","14","16","20","41","7","Poland","Paraguay","Argentina","France","The Democratic Republic Of Congo","Brazil","Equatorial Guinea","England","Ukraine","Ireland","Austria","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Adrián","Angelo Ogbonna","Ryan Fredericks","Robert Snodgrass","Michail Antonio","Grady Diangana","Lucas Pérez","13","21","24","11","30","45","27","Spain","Italy","England","Scotland","England","England","Spain","5","3","2","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","David De Gea","Victor Lindelöf","Chris Smalling","Ashley Young","Luke Shaw","Scott McTominay","Paul Pogba","Marouane Fellaini","Nemanja Matic","Romelu Lukaku","Anthony Martial","1","2","12","18","23","39","6","27","31","9","11","Spain","Sweden","England","England","England","Scotland","France","Belgium","Serbia","Belgium","France","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Lee Grant","Eric Bailly","Matteo Darmian","Juan Mata","Fred","Ander Herrera","Marcus Rashford","13","3","36","8","17","21","10","England","Cote D'Ivoire","Italy","Spain","Brazil","Spain","England"
