"match_date_weekday_id","match_date_day","match_date_month_id","match_date_year","away_team_name_id","home_team_name_id","home_position","home_won","home_drawn","home_lost","home_avg_goal","home_avg_conceded","home_change_created","home_clean_sheet","away_avg_conceded","away_avg_goal","away_change_created","away_clean_sheet","away_drawn","away_lost","away_position","away_won","season","home_team_goal","away_team_goal"
7,"30",3,"2014",21,18,"17","7","15","16","1.13","1.55","1.03","7","1.95","0.84","0.89","7","9","22","20","7","201314","3","3"
1,"31",3,"2014",5,7,"2","26","6","6","2.66","1.32","2.32","10","1.34","1.45","1.79","14","6","11","6","21","201314","4","0"
6,"8",3,"2014",16,18,"17","7","15","16","1.13","1.55","1.03","7","1.13","1.68","1.39","13","7","12","7","19","201314","0","3"
7,"9",3,"2014",1,2,"11","13","6","19","0.87","1.26","0.76","12","1.21","1.42","1.39","15","11","12","8","15","201314","0","1"
7,"9",3,"2014",14,21,"20","7","9","22","0.84","1.95","0.89","7","2.24","1.05","1.26","5","5","24","19","9","201314","3","1"
7,"9",3,"2014",5,4,"3","25","7","6","1.87","0.71","1.32","18","1.34","1.45","1.79","14","6","11","6","21","201314","4","0"
7,"9",3,"2014",19,27,"18","8","9","21","0.74","1.63","0.82","12","1.37","1.18","1.16","9","11","14","9","13","201314","1","1"
2,"1",4,"2014",10,23,"14","10","8","20","1.08","1.58","0.87","11","1.34","1.05","1.03","14","7","20","13","11","201314","1","2"
6,"12",4,"2014",11,23,"14","10","8","20","1.08","1.58","0.87","11","1.03","1.61","1.05","15","9","8","5","21","201314","0","1"
6,"12",4,"2014",27,14,"19","9","5","24","1.05","2.24","1.26","5","1.63","0.74","0.82","12","9","21","18","8","201314","1","0"
6,"12",4,"2014",5,18,"17","7","15","16","1.13","1.55","1.03","7","1.34","1.45","1.79","14","6","11","6","21","201314","3","3"
6,"12",4,"2014",21,1,"8","15","11","12","1.42","1.21","1.39","15","1.95","0.84","0.89","7","9","22","20","7","201314","0","1"
6,"12",4,"2014",22,19,"9","13","11","14","1.18","1.37","1.16","9","1.55","1.13","1.26","10","4","19","10","15","201314","1","0"
6,"12",4,"2014",28,2,"11","13","6","19","0.87","1.26","0.76","12","1.61","1.03","0.95","9","8","20","15","10","201314","1","0"
7,"13",4,"2014",13,7,"2","26","6","6","2.66","1.32","2.32","10","0.97","2.68","2.26","16","5","6","1","27","201314","3","2"
1,"14",4,"2014",4,17,"12","11","9","18","1.42","1.42","0.95","8","0.71","1.87","1.32","18","7","6","3","25","201314","0","1"
15,"16",4,"2014",10,20,"4","24","7","7","1.79","1.08","1.63","17","1.34","1.05","1.03","14","7","20","13","11","201314","3","1"
4,"17",4,"2014",2,11,"5","21","9","8","1.61","1.03","1.05","15","1.26","0.87","0.76","12","6","19","11","13","201314","2","3"
4,"17",4,"2014",23,13,"1","27","5","6","2.68","0.97","2.26","16","1.58","1.08","0.87","11","8","20","14","10","201314","2","2"
6,"19",4,"2014",17,22,"10","15","4","19","1.13","1.55","1.26","10","1.42","1.42","0.95","8","9","18","12","11","201314","1","2"
6,"19",4,"2014",14,5,"6","21","6","11","1.45","1.34","1.79","14","2.24","1.05","1.26","5","5","24","19","9","201314","3","1"
6,"19",4,"2014",1,28,"15","10","8","20","1.03","1.61","0.95","9","1.21","1.42","1.39","15","11","12","8","15","201314","0","0"
6,"19",4,"2014",19,21,"20","7","9","22","0.84","1.95","0.89","7","1.37","1.18","1.16","9","11","14","9","13","201314","1","1"
6,"19",4,"2014",2,10,"13","11","7","20","1.05","1.34","1.03","14","1.26","0.87","0.76","12","6","19","11","13","201314","0","1"
7,"20",4,"2014",23,4,"3","25","7","6","1.87","0.71","1.32","18","1.58","1.08","0.87","11","8","20","14","10","201314","1","2"
7,"20",4,"2014",7,27,"18","8","9","21","0.74","1.63","0.82","12","1.32","2.66","2.32","10","6","6","2","26","201314","2","3"
7,"20",4,"2014",20,26,"16","10","7","21","1","1.39","0.79","10","1.08","1.79","1.63","17","7","7","4","24","201314","0","3"
1,"21",4,"2014",16,11,"5","21","9","8","1.61","1.03","1.05","15","1.13","1.68","1.39","13","7","12","7","19","201314","2","0"
2,"22",4,"2014",18,13,"1","27","5","6","2.68","0.97","2.26","16","1.55","1.13","1.03","7","15","16","17","7","201314","3","1"
6,"26",4,"2014",28,17,"12","11","9","18","1.42","1.42","0.95","8","1.61","1.03","0.95","9","8","20","15","10","201314","4","1"
6,"26",4,"2014",10,18,"17","7","15","16","1.13","1.55","1.03","7","1.34","1.05","1.03","14","7","20","13","11","201314","1","0"
6,"26",4,"2014",11,1,"8","15","11","12","1.42","1.21","1.39","15","1.03","1.61","1.05","15","9","8","5","21","201314","2","0"
6,"26",4,"2014",5,19,"9","13","11","14","1.18","1.37","1.16","9","1.34","1.45","1.79","14","6","11","6","21","201314","0","1"
6,"26",4,"2014",26,14,"19","9","5","24","1.05","2.24","1.26","5","1.39","1","0.79","10","7","21","16","10","201314","2","2"
7,"27",4,"2014",21,23,"14","10","8","20","1.08","1.58","0.87","11","1.95","0.84","0.89","7","9","22","20","7","201314","4","0"
7,"27",4,"2014",27,16,"7","19","7","12","1.68","1.13","1.39","13","1.63","0.74","0.82","12","9","21","18","8","201314","4","0"
7,"27",4,"2014",4,7,"2","26","6","6","2.66","1.32","2.32","10","0.71","1.87","1.32","18","7","6","3","25","201314","0","2"
1,"28",4,"2014",13,2,"11","13","6","19","0.87","1.26","0.76","12","0.97","2.68","2.26","16","5","6","1","27","201314","0","2"
2,"29",4,"2014",22,20,"4","24","7","7","1.79","1.08","1.63","17","1.55","1.13","1.26","10","4","19","10","15","201314","3","0"
6,"5",4,"2014",18,27,"18","8","9","21","0.74","1.63","0.82","12","1.55","1.13","1.03","7","15","16","17","7","201314","0","1"
6,"5",4,"2014",1,13,"1","27","5","6","2.68","0.97","2.26","16","1.21","1.42","1.39","15","11","12","8","15","201314","4","1"
6,"5",4,"2014",14,28,"15","10","8","20","1.03","1.61","0.95","9","2.24","1.05","1.26","5","5","24","19","9","201314","1","2"
6,"5",4,"2014",2,21,"20","7","9","22","0.84","1.95","0.89","7","1.26","0.87","0.76","12","6","19","11","13","201314","0","3"
6,"5",4,"2014",17,26,"16","10","7","21","1","1.39","0.79","10","1.42","1.42","0.95","8","9","18","12","11","201314","1","0"
6,"5",4,"2014",16,22,"10","15","4","19","1.13","1.55","1.26","10","1.13","1.68","1.39","13","7","12","7","19","201314","0","4"
7,"6",4,"2014",20,11,"5","21","9","8","1.61","1.03","1.05","15","1.08","1.79","1.63","17","7","7","4","24","201314","3","0"
7,"6",4,"2014",19,4,"3","25","7","6","1.87","0.71","1.32","18","1.37","1.18","1.16","9","11","14","9","13","201314","3","0"
1,"7",4,"2014",7,10,"13","11","7","20","1.05","1.34","1.03","14","1.32","2.66","2.32","10","6","6","2","26","201314","1","2"
2,"8",4,"2014",23,5,"6","21","6","11","1.45","1.34","1.79","14","1.58","1.08","0.87","11","8","20","14","10","201314","5","1"
7,"11",5,"2014",11,26,"16","10","7","21","1","1.39","0.79","10","1.03","1.61","1.05","15","9","8","5","21","201314","0","2"
7,"11",5,"2014",22,7,"2","26","6","6","2.66","1.32","2.32","10","1.55","1.13","1.26","10","4","19","10","15","201314","2","1"
7,"11",5,"2014",19,18,"17","7","15","16","1.13","1.55","1.03","7","1.37","1.18","1.16","9","11","14","9","13","201314","1","2"
7,"11",5,"2014",10,13,"1","27","5","6","2.68","0.97","2.26","16","1.34","1.05","1.03","14","7","20","13","11","201314","2","0"
7,"11",5,"2014",20,27,"18","8","9","21","0.74","1.63","0.82","12","1.08","1.79","1.63","17","7","7","4","24","201314","0","2"
7,"11",5,"2014",28,5,"6","21","6","11","1.45","1.34","1.79","14","1.61","1.03","0.95","9","8","20","15","10","201314","3","0"
7,"11",5,"2014",16,1,"8","15","11","12","1.42","1.21","1.39","15","1.13","1.68","1.39","13","7","12","7","19","201314","1","1"
7,"11",5,"2014",17,23,"14","10","8","20","1.08","1.58","0.87","11","1.42","1.42","0.95","8","9","18","12","11","201314","1","3"
7,"11",5,"2014",4,21,"20","7","9","22","0.84","1.95","0.89","7","0.71","1.87","1.32","18","7","6","3","25","201314","1","2"
7,"11",5,"2014",2,14,"19","9","5","24","1.05","2.24","1.26","5","1.26","0.87","0.76","12","6","19","11","13","201314","2","2"
6,"3",5,"2014",1,17,"12","11","9","18","1.42","1.42","0.95","8","1.21","1.42","1.39","15","11","12","8","15","201314","0","1"
6,"3",5,"2014",23,16,"7","19","7","12","1.68","1.13","1.39","13","1.58","1.08","0.87","11","8","20","14","10","201314","0","1"
6,"3",5,"2014",26,28,"15","10","8","20","1.03","1.61","0.95","9","1.39","1","0.79","10","7","21","16","10","201314","3","1"
6,"3",5,"2014",5,10,"13","11","7","20","1.05","1.34","1.03","14","1.34","1.45","1.79","14","6","11","6","21","201314","2","0"
6,"3",5,"2014",21,22,"10","15","4","19","1.13","1.55","1.26","10","1.95","0.84","0.89","7","9","22","20","7","201314","3","0"
6,"3",5,"2014",14,19,"9","13","11","14","1.18","1.37","1.16","9","2.24","1.05","1.26","5","5","24","19","9","201314","4","1"
7,"4",5,"2014",13,11,"5","21","9","8","1.61","1.03","1.05","15","0.97","2.68","2.26","16","5","6","1","27","201314","2","3"
7,"4",5,"2014",18,20,"4","24","7","7","1.79","1.08","1.63","17","1.55","1.13","1.03","7","15","16","17","7","201314","1","0"
1,"5",5,"2014",27,4,"3","25","7","6","1.87","0.71","1.32","18","1.63","0.74","0.82","12","9","21","18","8","201314","0","0"
2,"6",5,"2014",7,2,"11","13","6","19","0.87","1.26","0.76","12","1.32","2.66","2.32","10","6","6","2","26","201314","3","3"
15,"7",5,"2014",26,16,"7","19","7","12","1.68","1.13","1.39","13","1.39","1","0.79","10","7","21","16","10","201314","3","1"
4,"8",5,"2014",28,13,"1","27","5","6","2.68","0.97","2.26","16","1.61","1.03","0.95","9","8","20","15","10","201314","4","0"
4,"8",5,"2014",18,23,"14","10","8","20","1.08","1.58","0.87","11","1.55","1.13","1.03","7","15","16","17","7","201314","2","0"
6,"16",8,"2014",26,29,"20","8","6","24","1.11","1.92","1.13","6","1.34","0.87","0.71","10","11","19","18","8","201415","0","1"
6,"16",8,"2014",11,8,"14","11","8","19","1.21","1.45","1.21","10","1.32","1.26","1.18","10","11","15","11","12","201415","2","2"
6,"16",8,"2014",23,18,"13","11","11","16","1","1.34","0.82","16","1.39","0.82","0.71","13","17","14","16","7","201415","2","2"
6,"16",8,"2014",17,16,"4","20","10","8","1.63","0.97","1.42","11","1.29","1.21","1.18","13","8","14","8","16","201415","1","2"
6,"16",8,"2014",5,10,"12","12","11","15","1.16","1.24","1.13","9","1.39","1.53","1.34","9","7","12","5","19","201415","0","1"
6,"16",8,"2014",28,19,"9","15","9","14","1.26","1.18","0.79","9","1.5","0.82","0.76","10","8","20","17","10","201415","0","1"
7,"17",8,"2014",2,20,"3","22","9","7","1.87","0.95","1.74","13","1.34","1.24","0.89","7","9","16","10","13","201415","2","1"
7,"17",8,"2014",1,7,"6","18","8","12","1.37","1.26","1","14","0.87","1.42","1.32","15","6","14","7","18","201415","2","1"
1,"18",8,"2014",13,22,"15","10","9","19","1.05","1.66","1","8","1","2.18","1.74","14","7","7","2","24","201415","0","2"
2,"19",8,"2014",4,24,"19","7","12","19","0.74","1.39","0.79","10","0.84","1.92","1.74","17","9","3","1","26","201415","1","3"
6,"23",8,"2014",22,28,"17","10","8","20","0.82","1.5","0.76","10","1.66","1.05","1","8","9","19","15","10","201415","0","0"
6,"23",8,"2014",8,4,"1","26","9","3","1.92","0.84","1.74","17","1.45","1.21","1.21","10","8","19","14","11","201415","2","0"
6,"23",8,"2014",10,2,"10","13","9","16","1.24","1.34","0.89","7","1.24","1.16","1.13","9","11","15","12","12","201415","1","3"
6,"23",8,"2014",18,1,"7","18","6","14","1.42","0.87","1.32","15","1.34","1","0.82","16","11","16","13","11","201415","0","0"
6,"23",8,"2014",24,17,"8","16","8","14","1.21","1.29","1.18","13","1.39","0.74","0.79","10","12","19","19","7","201415","1","0"
7,"24",8,"2014",19,26,"18","8","11","19","0.87","1.34","0.71","10","1.18","1.26","0.79","9","9","14","9","15","201415","1","1"
7,"24",8,"2014",20,11,"11","12","11","15","1.26","1.32","1.18","10","0.95","1.87","1.74","13","9","7","3","22","201415","2","2"
7,"24",8,"2014",29,5,"5","19","7","12","1.53","1.39","1.34","9","1.92","1.11","1.13","6","6","24","20","8","201415","4","0"
1,"25",8,"2014",16,23,"16","7","17","14","0.82","1.39","0.71","13","0.97","1.63","1.42","11","10","8","4","20","201415","1","1"
2,"26",8,"2014",7,13,"2","24","7","7","2.18","1","1.74","14","1.26","1.37","1","14","8","12","6","18","201415","3","1"
6,"30",8,"2014",1,10,"12","12","11","15","1.16","1.24","1.13","9","0.87","1.42","1.32","15","6","14","7","18","201415","1","3"
6,"30",8,"2014",19,13,"2","24","7","7","2.18","1","1.74","14","1.18","1.26","0.79","9","9","14","9","15","201415","0","1"
6,"30",8,"2014",2,22,"15","10","9","19","1.05","1.66","1","8","1.34","1.24","0.89","7","9","16","10","13","201415","3","3"
6,"30",8,"2014",16,24,"19","7","12","19","0.74","1.39","0.79","10","0.97","1.63","1.42","11","10","8","4","20","201415","0","0"
6,"30",8,"2014",18,17,"8","16","8","14","1.21","1.29","1.18","13","1.34","1","0.82","16","11","16","13","11","201415","3","0"
6,"30",8,"2014",23,29,"20","8","6","24","1.11","1.92","1.13","6","1.39","0.82","0.71","13","17","14","16","7","201415","1","0"
7,"31",8,"2014",26,28,"17","10","8","20","0.82","1.5","0.76","10","1.34","0.87","0.71","10","11","19","18","8","201415","2","1"
7,"31",8,"2014",4,11,"11","12","11","15","1.26","1.32","1.18","10","0.84","1.92","1.74","17","9","3","1","26","201415","3","6"
7,"31",8,"2014",7,5,"5","19","7","12","1.53","1.39","1.34","9","1.26","1.37","1","14","8","12","6","18","201415","0","3"
1,"1",9,"2014",20,8,"14","11","8","19","1.21","1.45","1.21","10","0.95","1.87","1.74","13","9","7","3","22","201415","1","1"
6,"13",9,"2014",5,23,"16","7","17","14","0.82","1.39","0.71","13","1.39","1.53","1.34","9","7","12","5","19","201415","2","2"
6,"13",9,"2014",17,4,"1","26","9","3","1.92","0.84","1.74","17","1.29","1.21","1.18","13","8","14","8","16","201415","4","2"
6,"13",9,"2014",24,2,"10","13","9","16","1.24","1.34","0.89","7","1.39","0.74","0.79","10","12","19","19","7","201415","0","0"
6,"13",9,"2014",22,1,"7","18","6","14","1.42","0.87","1.32","15","1.66","1.05","1","8","9","19","15","10","201415","4","0"
6,"13",9,"2014",8,19,"9","15","9","14","1.26","1.18","0.79","9","1.45","1.21","1.21","10","8","19","14","11","201415","0","1"
6,"13",9,"2014",11,18,"13","11","11","16","1","1.34","0.82","16","1.32","1.26","1.18","10","11","15","11","12","201415","0","2"
6,"13",9,"2014",13,20,"3","22","9","7","1.87","0.95","1.74","13","1","2.18","1.74","14","7","7","2","24","201415","2","2"
7,"14",9,"2014",28,7,"6","18","8","12","1.37","1.26","1","14","1.5","0.82","0.76","10","8","20","17","10","201415","0","1"
1,"15",9,"2014",29,16,"4","20","10","8","1.63","0.97","1.42","11","1.92","1.11","1.13","6","6","24","20","8","201415","4","0"
2,"16",9,"2014",10,26,"18","8","11","19","0.87","1.34","0.71","10","1.24","1.16","1.13","9","11","15","12","12","201415","2","2"
6,"20",9,"2014",26,22,"15","10","9","19","1.05","1.66","1","8","1.34","0.87","0.71","10","11","19","18","8","201415","2","2"
6,"20",9,"2014",1,17,"8","16","8","14","1.21","1.29","1.18","13","0.87","1.42","1.32","15","6","14","7","18","201415","0","1"
6,"20",9,"2014",19,29,"20","8","6","24","1.11","1.92","1.13","6","1.18","1.26","0.79","9","9","14","9","15","201415","2","2"
6,"20",9,"2014",20,28,"17","10","8","20","0.82","1.5","0.76","10","0.95","1.87","1.74","13","9","7","3","22","201415","0","3"
6,"20",9,"2014",23,24,"19","7","12","19","0.74","1.39","0.79","10","1.39","0.82","0.71","13","17","14","16","7","201415","0","0"
7,"21",9,"2014",18,5,"5","19","7","12","1.53","1.39","1.34","9","1.34","1","0.82","16","11","16","13","11","201415","0","1"
7,"21",9,"2014",16,8,"14","11","8","19","1.21","1.45","1.21","10","0.97","1.63","1.42","11","10","8","4","20","201415","5","3"
7,"21",9,"2014",7,10,"12","12","11","15","1.16","1.24","1.13","9","1.26","1.37","1","14","8","12","6","18","201415","3","1"
1,"22",9,"2014",2,11,"11","12","11","15","1.26","1.32","1.18","10","1.34","1.24","0.89","7","9","16","10","13","201415","2","3"
1,"22",9,"2014",4,13,"2","24","7","7","2.18","1","1.74","14","0.84","1.92","1.74","17","9","3","1","26","201415","1","1"
6,"27",9,"2014",13,26,"18","8","11","19","0.87","1.34","0.71","10","1","2.18","1.74","14","7","7","2","24","201415","2","4"
6,"27",9,"2014",8,2,"10","13","9","16","1.24","1.34","0.89","7","1.45","1.21","1.21","10","8","19","14","11","201415","2","0"
6,"27",9,"2014",10,16,"4","20","10","8","1.63","0.97","1.42","11","1.24","1.16","1.13","9","11","15","12","12","201415","2","1"
6,"27",9,"2014",29,1,"7","18","6","14","1.42","0.87","1.32","15","1.92","1.11","1.13","6","6","24","20","8","201415","2","1"
6,"27",9,"2014",28,4,"1","26","9","3","1.92","0.84","1.74","17","1.5","0.82","0.76","10","8","20","17","10","201415","3","0"
6,"27",9,"2014",11,7,"6","18","8","12","1.37","1.26","1","14","1.32","1.26","1.18","10","11","15","11","12","201415","1","1"
6,"27",9,"2014",17,23,"16","7","17","14","0.82","1.39","0.71","13","1.29","1.21","1.18","13","8","14","8","16","201415","0","0"
7,"28",9,"2014",5,20,"3","22","9","7","1.87","0.95","1.74","13","1.39","1.53","1.34","9","7","12","5","19","201415","1","1"
1,"29",9,"2014",24,18,"13","11","11","16","1","1.34","0.82","16","1.39","0.74","0.79","10","12","19","19","7","201415","4","0"
2,"30",9,"2014",22,19,"9","15","9","14","1.26","1.18","0.79","9","1.66","1.05","1","8","9","19","15","10","201415","1","0"
6,"18",10,"2014",23,1,"7","18","6","14","1.42","0.87","1.32","15","1.39","0.82","0.71","13","17","14","16","7","201415","8","0"
6,"18",10,"2014",10,24,"19","7","12","19","0.74","1.39","0.79","10","1.24","1.16","1.13","9","11","15","12","12","201415","1","3"
6,"18",10,"2014",26,20,"3","22","9","7","1.87","0.95","1.74","13","1.34","0.87","0.71","10","11","19","18","8","201415","2","2"
6,"18",10,"2014",4,2,"10","13","9","16","1.24","1.34","0.89","7","0.84","1.92","1.74","17","9","3","1","26","201415","1","2"
6,"18",10,"2014",28,11,"11","12","11","15","1.26","1.32","1.18","10","1.5","0.82","0.76","10","8","20","17","10","201415","3","0"
6,"18",10,"2014",8,22,"15","10","9","19","1.05","1.66","1","8","1.45","1.21","1.21","10","8","19","14","11","201415","1","0"
6,"18",10,"2014",5,13,"2","24","7","7","2.18","1","1.74","14","1.39","1.53","1.34","9","7","12","5","19","201415","4","1"
7,"19",10,"2014",7,29,"20","8","6","24","1.11","1.92","1.13","6","1.26","1.37","1","14","8","12","6","18","201415","2","3"
1,"20",10,"2014",17,19,"9","15","9","14","1.26","1.18","0.79","9","1.29","1.21","1.18","13","8","14","8","16","201415","2","1"
2,"21",10,"2014",16,18,"13","11","11","16","1","1.34","0.82","16","0.97","1.63","1.42","11","10","8","4","20","201415","2","2"
6,"25",10,"2014",20,23,"16","7","17","14","0.82","1.39","0.71","13","0.95","1.87","1.74","13","9","7","3","22","201415","0","2"
6,"25",10,"2014",2,18,"13","11","11","16","1","1.34","0.82","16","1.34","1.24","0.89","7","9","16","10","13","201415","2","2"
6,"25",10,"2014",26,7,"6","18","8","12","1.37","1.26","1","14","1.34","0.87","0.71","10","11","19","18","8","201415","0","0"
6,"25",10,"2014",19,1,"7","18","6","14","1.42","0.87","1.32","15","1.18","1.26","0.79","9","9","14","9","15","201415","1","0"
6,"25",10,"2014",13,10,"12","12","11","15","1.16","1.24","1.13","9","1","2.18","1.74","14","7","7","2","24","201415","2","1"
7,"26",10,"2014",11,24,"19","7","12","19","0.74","1.39","0.79","10","1.32","1.26","1.18","10","11","15","11","12","201415","1","3"
7,"26",10,"2014",22,5,"5","19","7","12","1.53","1.39","1.34","9","1.66","1.05","1","8","9","19","15","10","201415","1","2"
7,"26",10,"2014",8,17,"8","16","8","14","1.21","1.29","1.18","13","1.45","1.21","1.21","10","8","19","14","11","201415","2","0"
1,"27",10,"2014",4,16,"4","20","10","8","1.63","0.97","1.42","11","0.84","1.92","1.74","17","9","3","1","26","201415","1","1"
